  21.73819 |   33.12421 | 0.7254E+18 |   0.10E+01 | 0.6023E-12 |  0.455E-13 |   55000.00 |   55000.00 | | 
  21.73819 |   33.12421 | 0.1209E+18 |   0.10E+01 | 0.7260E-12 |  0.842E-13 |   55000.00 |   55000.00 | | 
  21.73819 |   33.12421 | 0.3627E+18 |   0.10E+01 | 0.6869E-12 |  0.876E-13 |   55000.00 |   55000.00 | | 
  21.73819 |   33.12421 | 0.1088E+19 |   0.10E+01 | 0.5631E-12 |  0.912E-13 |   55000.00 |   55000.00 | | 
  21.87695 |   33.04562 | 0.7254E+18 |   0.10E+01 | 0.1126E-12 |  0.251E-13 |   55000.00 |   55000.00 | | 
  21.87695 |   33.04562 | 0.1209E+18 |   0.10E+01 | 0.7303E-13 |  0.285E-13 |   55000.00 |   55000.00 | | 
  21.87695 |   33.04562 | 0.3627E+18 |   0.10E+01 | 0.1234E-12 |  0.412E-13 |   55000.00 |   55000.00 | | 
  21.87695 |   33.04562 | 0.1088E+19 |   0.10E+01 | 0.9164E-13 |  0.421E-13 |   55000.00 |   55000.00 | | 
