 2.1 5.360E-02 5.417E-02 5.501E-02 5.627E-02 5.817E-02 6.104E-02 6.538E-02 7.200E-02 8.210E-02 9.762E-02 1.215E-01 1.581E-01 2.141E-01 2.998E-01 4.345E-01 6.586E-01 1.067E+00 1.904E+00 3.935E+00 1.022E+01
 2.2 4.631E-02 4.681E-02 4.756E-02 4.869E-02 5.040E-02 5.297E-02 5.688E-02 6.285E-02 7.202E-02 8.618E-02 1.081E-01 1.420E-01 1.942E-01 2.746E-01 4.010E-01 6.116E-01 9.947E-01 1.780E+00 3.678E+00 9.530E+00
 2.3 3.995E-02 4.040E-02 4.107E-02 4.208E-02 4.361E-02 4.591E-02 4.943E-02 5.481E-02 6.311E-02 7.601E-02 9.612E-02 1.275E-01 1.762E-01 2.515E-01 3.703E-01 5.682E-01 9.282E-01 1.665E+00 3.445E+00 8.896E+00
 2.4 3.443E-02 3.482E-02 3.542E-02 3.632E-02 3.768E-02 3.975E-02 4.289E-02 4.773E-02 5.523E-02 6.696E-02 8.539E-02 1.144E-01 1.597E-01 2.304E-01 3.420E-01 5.282E-01 8.667E-01 1.559E+00 3.226E+00 8.312E+00
 2.5 2.963E-02 2.998E-02 3.051E-02 3.131E-02 3.252E-02 3.436E-02 3.718E-02 4.152E-02 4.828E-02 5.892E-02 7.578E-02 1.025E-01 1.448E-01 2.110E-01 3.159E-01 4.912E-01 8.098E-01 1.461E+00 3.024E+00 7.774E+00
 2.6 2.547E-02 2.578E-02 2.625E-02 2.696E-02 2.804E-02 2.967E-02 3.218E-02 3.607E-02 4.215E-02 5.179E-02 6.718E-02 9.185E-02 1.312E-01 1.932E-01 2.919E-01 4.571E-01 7.572E-01 1.370E+00 2.837E+00 7.277E+00
 2.7 2.186E-02 2.214E-02 2.256E-02 2.319E-02 2.414E-02 2.559E-02 2.782E-02 3.129E-02 3.676E-02 4.546E-02 5.950E-02 8.221E-02 1.188E-01 1.769E-01 2.698E-01 4.254E-01 7.084E-01 1.285E+00 2.664E+00 6.818E+00
 2.8 1.875E-02 1.899E-02 1.936E-02 1.992E-02 2.076E-02 2.204E-02 2.403E-02 2.712E-02 3.201E-02 3.987E-02 5.264E-02 7.351E-02 1.075E-01 1.619E-01 2.494E-01 3.961E-01 6.631E-01 1.207E+00 2.503E+00 6.394E+00
 2.9 1.606E-02 1.628E-02 1.660E-02 1.709E-02 1.783E-02 1.897E-02 2.072E-02 2.348E-02 2.785E-02 3.492E-02 4.652E-02 6.568E-02 9.718E-02 1.482E-01 2.306E-01 3.690E-01 6.210E-01 1.134E+00 2.354E+00 6.001E+00
 3.0 1.374E-02 1.393E-02 1.422E-02 1.465E-02 1.530E-02 1.630E-02 1.786E-02 2.030E-02 2.420E-02 3.055E-02 4.106E-02 5.862E-02 8.783E-02 1.356E-01 2.132E-01 3.438E-01 5.819E-01 1.066E+00 2.216E+00 5.637E+00
