35.25	132.7302
35.35	132.28792
35.45	131.83733
35.55	131.31917
35.65	130.73038
35.75	130.05754
35.85	129.35426
35.95	129.41718
36.05	129.47649
36.15	129.24791
36.25	128.96152
36.35	128.3895
36.45	127.81625
36.55	127.86851
36.65	127.927185
36.75	127.436226
36.85	126.915306
36.95	126.88811
37.05	126.83671
37.15	126.93532
37.25	127.00978
37.35	126.328804
37.45	125.650276
37.55	125.04956
37.65	124.43635
37.75	124.644485
37.85	124.84765
37.95	123.9249
38.05	122.99478
38.15	122.88213
38.25	122.75718
38.35	122.18068
38.45	121.61525
38.55	120.63189
38.65	119.62568
38.75	119.76091
38.85	119.89975
38.95	119.56159
39.05	119.21859
39.15	118.81612
39.25	118.39226
39.35	117.88236
39.45	117.35234
39.55	116.90742
39.65	116.46718
39.75	116.63571
39.85	116.81479
39.95	116.52926
40.05	116.244865
40.15	115.91867
40.25	115.59251
40.35	115.46541
40.45	115.34525
40.55	114.884415
40.65	114.41895
40.75	114.126976
40.85	113.82586
40.95	113.31875
41.05	112.81165
41.15	112.24811
41.25	111.68905
41.35	111.01741
41.45	110.355705
41.55	109.94857
41.65	109.5381
41.75	109.42847
41.85	109.3243
41.95	108.12996
42.05	106.93043
42.15	106.232414
42.25	105.521645
42.35	105.29116
42.45	105.074356
42.55	104.456406
42.65	103.83841
42.75	103.654594
42.85	103.47079
42.95	102.84286
43.05	102.20978
43.15	101.87809
43.25	101.55256
43.35	101.05138
43.45	100.54305
43.55	100.29545
43.65	100.03277
43.75	100.081215
43.85	100.12364
43.95	99.51146
44.05	98.90527
44.15	98.97517
44.25	99.04604
44.35	98.52373
44.45	97.99648
44.55	97.810555
44.65	97.614815
44.75	97.34668
44.85	97.09119
44.95	96.93209
45.05	96.781746
45.15	96.69472
45.25	96.62319
45.35	95.84425
45.45	95.06149
45.55	95.25672
45.65	95.45195
45.75	94.94792
45.85	94.44963
45.95	93.79035
46.05	93.132095
46.15	93.04385
46.25	92.94256
46.35	92.6616
46.45	92.38338
46.55	91.932785
46.65	91.47851
46.75	91.50148
46.85	91.52903
46.95	90.87498
47.05	90.220985
47.15	90.01435
47.25	89.80141
47.35	89.59375
47.45	89.37799
47.55	89.04733
47.65	88.71042
47.75	88.6198
47.85	88.52651
47.95	88.45125
48.05	88.36891
48.15	87.916916
48.25	87.4623
48.35	87.39438
48.45	87.330826
48.55	86.961754
48.65	86.59444
48.75	86.75446
48.85	86.91016
48.95	86.09649
49.05	85.28297
49.15	85.20011
49.25	85.10872
49.35	84.9863
49.45	84.86218
49.55	84.24351
49.65	83.614716
49.75	83.71341
49.85	83.81461
49.95	83.59043
50.05	83.35202
50.15	82.80117
50.25	82.24701
50.35	82.116394
50.45	81.97591
50.55	81.71411
50.65	81.44575
50.75	81.33689
50.85	81.223946
50.95	80.91967
51.05	80.61135
51.15	80.158356
51.25	79.7126
51.35	79.872444
51.45	80.03789
51.55	79.604004
51.65	79.165375
51.75	79.070435
51.85	78.96679
51.95	78.63148
