 0.4000E+00 0.0000E+00
 0.4913E+00 0.0000E+00
 0.5825E+00 0.0000E+00
 0.6738E+00 0.6744E-06
 0.7650E+00 0.2809E-03
 0.8563E+00 0.1118E-01
 0.9476E+00 0.1209E+00
 0.1039E+01 0.6467E+00
 0.1130E+01 0.2185E+01
 0.1221E+01 0.5396E+01
 0.1313E+01 0.1071E+02
 0.1404E+01 0.1818E+02
 0.1495E+01 0.2751E+02
 0.1586E+01 0.3450E+02
 0.1678E+01 0.4535E+02
 0.1769E+01 0.5654E+02
 0.1860E+01 0.6755E+02
 0.1951E+01 0.7810E+02
 0.2043E+01 0.9041E+02
 0.2134E+01 0.1069E+03
 0.2225E+01 0.8138E+02
 0.2316E+01 0.7200E+02
 0.2408E+01 0.8003E+02
 0.2499E+01 0.8641E+02
 0.2590E+01 0.9311E+02
 0.2681E+01 0.9696E+02
 0.2773E+01 0.9814E+02
 0.2864E+01 0.1044E+03
 0.2955E+01 0.1097E+03
 0.3047E+01 0.1138E+03
 0.3138E+01 0.1158E+03
 0.3229E+01 0.1181E+03
 0.3320E+01 0.1217E+03
 0.3412E+01 0.1232E+03
 0.3503E+01 0.1252E+03
 0.3594E+01 0.1282E+03
 0.3685E+01 0.1305E+03
 0.3777E+01 0.1326E+03
 0.3868E+01 0.1345E+03
 0.3959E+01 0.1361E+03
 0.4050E+01 0.1375E+03
 0.4142E+01 0.1387E+03
 0.4233E+01 0.1396E+03
 0.4324E+01 0.1405E+03
 0.4415E+01 0.1411E+03
 0.4507E+01 0.1415E+03
 0.4598E+01 0.1418E+03
 0.4689E+01 0.1418E+03
 0.4780E+01 0.1407E+03
 0.4872E+01 0.1411E+03
 0.4963E+01 0.1413E+03
 0.5054E+01 0.1416E+03
 0.5146E+01 0.1418E+03
 0.5237E+01 0.1418E+03
 0.5328E+01 0.1419E+03
 0.5419E+01 0.1418E+03
 0.5511E+01 0.1417E+03
 0.5602E+01 0.1416E+03
 0.5693E+01 0.1414E+03
 0.5784E+01 0.1411E+03
 0.5876E+01 0.1407E+03
 0.5967E+01 0.1403E+03
 0.6058E+01 0.1398E+03
 0.6149E+01 0.1391E+03
 0.6241E+01 0.1384E+03
 0.6332E+01 0.1376E+03
 0.6423E+01 0.1366E+03
 0.6514E+01 0.1358E+03
 0.6606E+01 0.1349E+03
 0.6697E+01 0.1338E+03
 0.6788E+01 0.1325E+03
 0.6879E+01 0.1310E+03
 0.6971E+01 0.1293E+03
 0.7062E+01 0.1273E+03
 0.7153E+01 0.1252E+03
 0.7244E+01 0.1230E+03
 0.7336E+01 0.1207E+03
 0.7427E+01 0.1183E+03
 0.7518E+01 0.1158E+03
 0.7610E+01 0.1132E+03
 0.7701E+01 0.1105E+03
 0.7792E+01 0.1078E+03
 0.7883E+01 0.1052E+03
 0.7975E+01 0.1025E+03
 0.8066E+01 0.9984E+02
 0.8157E+01 0.9719E+02
 0.8248E+01 0.9455E+02
 0.8340E+01 0.9196E+02
 0.8431E+01 0.8937E+02
 0.8522E+01 0.8685E+02
 0.8613E+01 0.8438E+02
 0.8705E+01 0.8194E+02
 0.8796E+01 0.7956E+02
 0.8887E+01 0.7719E+02
 0.8978E+01 0.7488E+02
 0.9070E+01 0.7262E+02
 0.9161E+01 0.7040E+02
 0.9252E+01 0.6823E+02
 0.9343E+01 0.6609E+02
 0.9435E+01 0.6400E+02
 0.9526E+01 0.6196E+02
 0.9617E+01 0.5995E+02
 0.9709E+01 0.5799E+02
 0.9800E+01 0.5609E+02
 0.9891E+01 0.5421E+02
 0.9982E+01 0.5239E+02
 0.1007E+02 0.5060E+02
 0.1016E+02 0.4885E+02
 0.1026E+02 0.4714E+02
 0.1035E+02 0.4547E+02
 0.1044E+02 0.4383E+02
 0.1053E+02 0.4225E+02
 0.1062E+02 0.4069E+02
 0.1071E+02 0.3915E+02
 0.1080E+02 0.3767E+02
 0.1089E+02 0.3621E+02
 0.1099E+02 0.3474E+02
 0.1108E+02 0.3331E+02
 0.1117E+02 0.3193E+02
 0.1126E+02 0.3046E+02
 0.1135E+02 0.2903E+02
 0.1144E+02 0.2765E+02
 0.1153E+02 0.2560E+02
 0.1162E+02 0.2332E+02
 0.1172E+02 0.2116E+02
 0.1181E+02 0.1889E+02
 0.1190E+02 0.1638E+02
 0.1199E+02 0.1434E+02
