 0.3081E+00 0.2668E-09
 0.3997E+00 0.8763E-04
 0.4914E+00 0.2541E-01
 0.5831E+00 0.2615E+00
 0.6747E+00 0.2183E+01
 0.7664E+00 0.8127E+01
 0.8581E+00 0.1934E+02
 0.9497E+00 0.3485E+02
 0.1041E+01 0.5294E+02
 0.1133E+01 0.7170E+02
 0.1225E+01 0.8962E+02
 0.1316E+01 0.1058E+03
 0.1408E+01 0.1196E+03
 0.1500E+01 0.1318E+03
 0.1591E+01 0.1309E+03
 0.1683E+01 0.1403E+03
 0.1775E+01 0.1480E+03
 0.1866E+01 0.1541E+03
 0.1958E+01 0.1585E+03
 0.2050E+01 0.1606E+03
 0.2141E+01 0.1580E+03
 0.2233E+01 0.1076E+03
 0.2325E+01 0.9587E+02
 0.2416E+01 0.1067E+03
 0.2508E+01 0.1125E+03
 0.2600E+01 0.1161E+03
 0.2691E+01 0.1155E+03
 0.2783E+01 0.1143E+03
 0.2875E+01 0.1181E+03
 0.2966E+01 0.1206E+03
 0.3058E+01 0.1230E+03
 0.3150E+01 0.1222E+03
 0.3241E+01 0.1219E+03
 0.3333E+01 0.1225E+03
 0.3425E+01 0.1212E+03
 0.3516E+01 0.1232E+03
 0.3608E+01 0.1250E+03
 0.3700E+01 0.1257E+03
 0.3791E+01 0.1257E+03
 0.3883E+01 0.1258E+03
 0.3975E+01 0.1252E+03
 0.4066E+01 0.1239E+03
 0.4158E+01 0.1224E+03
 0.4250E+01 0.1209E+03
 0.4341E+01 0.1190E+03
 0.4433E+01 0.1165E+03
 0.4525E+01 0.1140E+03
 0.4616E+01 0.1122E+03
 0.4708E+01 0.1099E+03
 0.4800E+01 0.1232E+03
 0.4891E+01 0.1269E+03
 0.4983E+01 0.1256E+03
 0.5075E+01 0.1242E+03
 0.5166E+01 0.1244E+03
 0.5258E+01 0.1221E+03
 0.5350E+01 0.1202E+03
 0.5441E+01 0.1199E+03
 0.5533E+01 0.1193E+03
 0.5625E+01 0.1176E+03
 0.5716E+01 0.1173E+03
 0.5808E+01 0.1158E+03
 0.5900E+01 0.1136E+03
 0.5991E+01 0.1123E+03
 0.6083E+01 0.1105E+03
 0.6175E+01 0.1080E+03
 0.6266E+01 0.1060E+03
 0.6358E+01 0.1041E+03
 0.6450E+01 0.1020E+03
 0.6541E+01 0.9958E+02
 0.6633E+01 0.9710E+02
 0.6725E+01 0.9434E+02
 0.6816E+01 0.9130E+02
 0.6908E+01 0.8900E+02
 0.7000E+01 0.8683E+02
 0.7091E+01 0.8359E+02
 0.7183E+01 0.8105E+02
 0.7275E+01 0.7870E+02
 0.7366E+01 0.7631E+02
 0.7458E+01 0.7381E+02
 0.7550E+01 0.7156E+02
 0.7641E+01 0.6925E+02
 0.7733E+01 0.6708E+02
 0.7825E+01 0.6481E+02
 0.7916E+01 0.6252E+02
 0.8008E+01 0.6028E+02
 0.8100E+01 0.5820E+02
 0.8191E+01 0.5605E+02
 0.8283E+01 0.5404E+02
 0.8375E+01 0.5207E+02
 0.8466E+01 0.5013E+02
 0.8558E+01 0.4825E+02
 0.8650E+01 0.4649E+02
 0.8741E+01 0.4468E+02
 0.8833E+01 0.4292E+02
 0.8925E+01 0.4127E+02
 0.9016E+01 0.3968E+02
 0.9108E+01 0.3810E+02
 0.9200E+01 0.3654E+02
 0.9291E+01 0.3497E+02
 0.9383E+01 0.3348E+02
 0.9475E+01 0.3215E+02
 0.9566E+01 0.3069E+02
 0.9658E+01 0.2932E+02
 0.9750E+01 0.2803E+02
 0.9841E+01 0.2682E+02
 0.9933E+01 0.2563E+02
 0.1002E+02 0.2448E+02
 0.1012E+02 0.2331E+02
 0.1021E+02 0.2226E+02
 0.1030E+02 0.2124E+02
 0.1039E+02 0.2021E+02
 0.1048E+02 0.1924E+02
 0.1057E+02 0.1831E+02
 0.1067E+02 0.1742E+02
 0.1076E+02 0.1657E+02
 0.1085E+02 0.1573E+02
 0.1094E+02 0.1490E+02
 0.1103E+02 0.1409E+02
 0.1112E+02 0.1326E+02
 0.1122E+02 0.1242E+02
 0.1131E+02 0.1157E+02
 0.1140E+02 0.1068E+02
 0.1149E+02 0.9687E+01
 0.1158E+02 0.8429E+01
 0.1167E+02 0.6864E+01
 0.1177E+02 0.5292E+01
 0.1186E+02 0.3859E+01
 0.1195E+02 0.2576E+01
