 0.1109E+00 0.5093E-02
 0.2041E+00 0.6529E+01
 0.2974E+00 0.5282E-01
 0.3907E+00 0.1247E+01
 0.4839E+00 0.4401E+01
 0.5772E+00 0.5895E+01
 0.6705E+00 0.1260E+02
 0.7637E+00 0.2027E+02
 0.8570E+00 0.2830E+02
 0.9503E+00 0.3510E+02
 0.1044E+01 0.4082E+02
 0.1137E+01 0.4543E+02
 0.1230E+01 0.4930E+02
 0.1323E+01 0.5229E+02
 0.1417E+01 0.5468E+02
 0.1510E+01 0.5669E+02
 0.1603E+01 0.5404E+02
 0.1696E+01 0.5556E+02
 0.1790E+01 0.5668E+02
 0.1883E+01 0.5729E+02
 0.1976E+01 0.5735E+02
 0.2069E+01 0.5638E+02
 0.2163E+01 0.5107E+02
 0.2256E+01 0.3356E+02
 0.2349E+01 0.3354E+02
 0.2443E+01 0.3792E+02
 0.2536E+01 0.3986E+02
 0.2629E+01 0.4037E+02
 0.2722E+01 0.3721E+02
 0.2816E+01 0.3771E+02
 0.2909E+01 0.4039E+02
 0.3002E+01 0.4165E+02
 0.3095E+01 0.4175E+02
 0.3189E+01 0.3994E+02
 0.3282E+01 0.4190E+02
 0.3375E+01 0.4216E+02
 0.3468E+01 0.4161E+02
 0.3562E+01 0.4388E+02
 0.3655E+01 0.4517E+02
 0.3748E+01 0.4613E+02
 0.3842E+01 0.4689E+02
 0.3935E+01 0.4753E+02
 0.4028E+01 0.4806E+02
 0.4121E+01 0.4852E+02
 0.4215E+01 0.4890E+02
 0.4308E+01 0.4923E+02
 0.4401E+01 0.4951E+02
 0.4494E+01 0.4976E+02
 0.4588E+01 0.4996E+02
 0.4681E+01 0.5014E+02
 0.4774E+01 0.5029E+02
 0.4867E+01 0.5041E+02
 0.4961E+01 0.5051E+02
 0.5054E+01 0.5058E+02
 0.5147E+01 0.5062E+02
 0.5241E+01 0.5065E+02
 0.5334E+01 0.5065E+02
 0.5427E+01 0.5063E+02
 0.5520E+01 0.5059E+02
 0.5614E+01 0.5052E+02
 0.5707E+01 0.5044E+02
 0.5800E+01 0.5033E+02
 0.5893E+01 0.5019E+02
 0.5987E+01 0.5003E+02
 0.6080E+01 0.4984E+02
 0.6173E+01 0.4963E+02
 0.6267E+01 0.4937E+02
 0.6360E+01 0.4909E+02
 0.6453E+01 0.4876E+02
 0.6546E+01 0.4839E+02
 0.6640E+01 0.4798E+02
 0.6733E+01 0.4751E+02
 0.6826E+01 0.4698E+02
 0.6919E+01 0.4638E+02
 0.7013E+01 0.4571E+02
 0.7106E+01 0.4497E+02
 0.7199E+01 0.4415E+02
 0.7292E+01 0.4326E+02
 0.7386E+01 0.4232E+02
 0.7479E+01 0.4134E+02
 0.7572E+01 0.4034E+02
 0.7666E+01 0.3933E+02
 0.7759E+01 0.3831E+02
 0.7852E+01 0.3731E+02
 0.7945E+01 0.3631E+02
 0.8039E+01 0.3533E+02
 0.8132E+01 0.3437E+02
 0.8225E+01 0.3342E+02
 0.8318E+01 0.3249E+02
 0.8412E+01 0.3158E+02
 0.8505E+01 0.3068E+02
 0.8598E+01 0.2981E+02
 0.8691E+01 0.2895E+02
 0.8785E+01 0.2811E+02
 0.8878E+01 0.2729E+02
 0.8971E+01 0.2648E+02
 0.9065E+01 0.2570E+02
 0.9158E+01 0.2491E+02
 0.9251E+01 0.2413E+02
 0.9344E+01 0.2330E+02
 0.9438E+01 0.2237E+02
 0.9531E+01 0.2123E+02
 0.9624E+01 0.1976E+02
 0.9717E+01 0.1785E+02
 0.9811E+01 0.1548E+02
 0.9904E+01 0.1274E+02
 0.9997E+01 0.9870E+01
 0.1009E+02 0.7153E+01
 0.1018E+02 0.4839E+01
 0.1028E+02 0.3065E+01
 0.1037E+02 0.1840E+01
 0.1046E+02 0.1076E+01
 0.1056E+02 0.6440E+00
 0.1065E+02 0.4205E+00
 0.1074E+02 0.3129E+00
 0.1084E+02 0.2629E+00
 0.1093E+02 0.2384E+00
 0.1102E+02 0.2244E+00
 0.1112E+02 0.2116E+00
 0.1121E+02 0.2033E+00
 0.1130E+02 0.1948E+00
 0.1140E+02 0.1863E+00
 0.1149E+02 0.1775E+00
 0.1158E+02 0.1684E+00
 0.1168E+02 0.1582E+00
 0.1177E+02 0.1464E+00
 0.1186E+02 0.1283E+00
 0.1196E+02 0.6844E-01
