 0.4000E+00 0.0000E+00
 0.4913E+00 0.0000E+00
 0.5825E+00 0.0000E+00
 0.6738E+00 0.9281E-06
 0.7650E+00 0.2613E-03
 0.8563E+00 0.8240E-02
 0.9476E+00 0.7676E-01
 0.1039E+01 0.3685E+00
 0.1130E+01 0.1145E+01
 0.1221E+01 0.2638E+01
 0.1313E+01 0.4941E+01
 0.1404E+01 0.7982E+01
 0.1495E+01 0.1158E+02
 0.1586E+01 0.1445E+02
 0.1678E+01 0.1837E+02
 0.1769E+01 0.2225E+02
 0.1860E+01 0.2591E+02
 0.1951E+01 0.2917E+02
 0.2043E+01 0.3175E+02
 0.2134E+01 0.3260E+02
 0.2225E+01 0.2261E+02
 0.2316E+01 0.2134E+02
 0.2408E+01 0.2656E+02
 0.2499E+01 0.2957E+02
 0.2590E+01 0.3168E+02
 0.2681E+01 0.3270E+02
 0.2773E+01 0.3283E+02
 0.2864E+01 0.3468E+02
 0.2955E+01 0.3617E+02
 0.3047E+01 0.3727E+02
 0.3138E+01 0.3770E+02
 0.3229E+01 0.3822E+02
 0.3320E+01 0.3917E+02
 0.3412E+01 0.3941E+02
 0.3503E+01 0.3986E+02
 0.3594E+01 0.4057E+02
 0.3685E+01 0.4111E+02
 0.3777E+01 0.4154E+02
 0.3868E+01 0.4188E+02
 0.3959E+01 0.4215E+02
 0.4050E+01 0.4234E+02
 0.4142E+01 0.4245E+02
 0.4233E+01 0.4249E+02
 0.4324E+01 0.4247E+02
 0.4415E+01 0.4238E+02
 0.4507E+01 0.4223E+02
 0.4598E+01 0.4204E+02
 0.4689E+01 0.4179E+02
 0.4780E+01 0.4447E+02
 0.4872E+01 0.4456E+02
 0.4963E+01 0.4462E+02
 0.5054E+01 0.4467E+02
 0.5146E+01 0.4474E+02
 0.5237E+01 0.4474E+02
 0.5328E+01 0.4474E+02
 0.5419E+01 0.4472E+02
 0.5511E+01 0.4468E+02
 0.5602E+01 0.4462E+02
 0.5693E+01 0.4453E+02
 0.5784E+01 0.4442E+02
 0.5876E+01 0.4430E+02
 0.5967E+01 0.4414E+02
 0.6058E+01 0.4396E+02
 0.6149E+01 0.4374E+02
 0.6241E+01 0.4349E+02
 0.6332E+01 0.4321E+02
 0.6423E+01 0.4288E+02
 0.6514E+01 0.4251E+02
 0.6606E+01 0.4208E+02
 0.6697E+01 0.4160E+02
 0.6788E+01 0.4105E+02
 0.6879E+01 0.4045E+02
 0.6971E+01 0.3978E+02
 0.7062E+01 0.3906E+02
 0.7153E+01 0.3830E+02
 0.7244E+01 0.3750E+02
 0.7336E+01 0.3667E+02
 0.7427E+01 0.3581E+02
 0.7518E+01 0.3494E+02
 0.7610E+01 0.3405E+02
 0.7701E+01 0.3316E+02
 0.7792E+01 0.3226E+02
 0.7883E+01 0.3137E+02
 0.7975E+01 0.3048E+02
 0.8066E+01 0.2960E+02
 0.8157E+01 0.2873E+02
 0.8248E+01 0.2787E+02
 0.8340E+01 0.2703E+02
 0.8431E+01 0.2619E+02
 0.8522E+01 0.2537E+02
 0.8613E+01 0.2456E+02
 0.8705E+01 0.2377E+02
 0.8796E+01 0.2300E+02
 0.8887E+01 0.2223E+02
 0.8978E+01 0.2149E+02
 0.9070E+01 0.2076E+02
 0.9161E+01 0.2004E+02
 0.9252E+01 0.1935E+02
 0.9343E+01 0.1866E+02
 0.9435E+01 0.1800E+02
 0.9526E+01 0.1735E+02
 0.9617E+01 0.1672E+02
 0.9709E+01 0.1611E+02
 0.9800E+01 0.1551E+02
 0.9891E+01 0.1493E+02
 0.9982E+01 0.1437E+02
 0.1007E+02 0.1382E+02
 0.1016E+02 0.1328E+02
 0.1026E+02 0.1276E+02
 0.1035E+02 0.1226E+02
 0.1044E+02 0.1176E+02
 0.1053E+02 0.1129E+02
 0.1062E+02 0.1083E+02
 0.1071E+02 0.1037E+02
 0.1080E+02 0.9938E+01
 0.1089E+02 0.9513E+01
 0.1099E+02 0.9087E+01
 0.1108E+02 0.8678E+01
 0.1117E+02 0.8283E+01
 0.1126E+02 0.7867E+01
 0.1135E+02 0.7467E+01
 0.1144E+02 0.7081E+01
 0.1153E+02 0.6530E+01
 0.1162E+02 0.5923E+01
 0.1172E+02 0.5353E+01
 0.1181E+02 0.4759E+01
 0.1190E+02 0.4109E+01
 0.1199E+02 0.3583E+01
